Unnamed: 0,v_av_central_atom,v_av_nu_atom,sasa_ratio_nu,sasa_ratio_central,epn_central,epn_nu,epn_lg,epn_central_ts,epn_nu_ts,epn_lg_ts,nu_charge,nu_charge_ts,central_charge,central_charge_ts,lg_charge,lg_charge_ts,omega,n,local_electrophilicity_center,local_nucleophilicity_nu,is_av,es_av,p_int_central,p_int_nu,bo_sub_lg,bo_nu_ts,bo_lg_ts,bo_prod_nu,pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy,exp_activation_energy
249,19.1,-150.9,0.4654223051796547,0.0476151043391851,-14.569347,-22.640054,-22.226722,-14.726963,-22.528206,-22.391575,-0.904374,-0.65474,0.694132,0.744854,-0.298485,-0.326067,0.1993603766457933,-4.650635885783257,0.004392375,-0.0524719999999999,7.6,-0.81,27.423224383724914,13.678628457628022,1.082572,0.304321,0.956459,1.101807,-17.1145,-8.80606,5.56077,0.126051,0.604298,17.679263026031602,19.87
250,19.1,-144.6,0.4648623425104993,0.0476151043391851,-14.569347,-22.624581,-22.226722,-14.718368,-22.511989,-22.38542,-0.892804,-0.638691,0.694132,0.746405,-0.298485,-0.325861,0.1993603766457933,-4.7232504191891325,0.004392375,-0.055379,7.7,-0.81,27.423224383724914,13.859995964691452,1.082572,0.31733,0.952921,1.098683,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.538089438972055,20.01
251,19.1,-151.3,0.4071861875874941,0.0476151043391851,-14.569347,-22.620619,-22.226722,-14.737363,-22.42758,-22.500586,-0.828278,-0.329931,0.694132,0.75722,-0.298485,-0.561831,0.1993603766457933,-4.923820150537717,0.004392375,-0.186518,8.13,-0.81,27.423224383724914,13.924514583601436,1.082572,0.890902,0.427474,1.062322,-17.1145,-8.80606,5.56077,0.126051,0.604298,22.0130888017415,22.92
252,19.1,-148.1,0.4087727484834344,0.0476151043391851,-14.569347,-22.621088,-22.226722,-14.720258,-22.504778,-22.390998,-0.854848,-0.596429,0.694132,0.750507,-0.298485,-0.32932,0.1993603766457933,-4.813454582369133,0.004392375,-0.0520259999999999,7.84,-0.81,27.423224383724914,14.96487255870829,1.082572,0.341259,0.942005,1.082468,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.115486715728963,21.59
253,19.1,-130.3,0.4612225851609892,0.0476151043391851,-14.569347,-22.579485,-22.226722,-14.706041,-22.480956,-22.379851,-0.808139,-0.585342,0.694132,0.752913,-0.298485,-0.331659,0.1993603766457933,-5.1361072403451296,0.004392375,-0.0997989999999999,8.1,-0.81,27.423224383724914,13.77924697410231,1.082572,0.366534,0.934481,1.092297,-17.1145,-8.80606,5.56077,0.126051,0.604298,22.40346307907964,22.89
254,19.0,-131.9,0.4618758749416705,0.047201059953627,-14.569353,-22.587602,-22.226741,-14.704222,-22.480764,-22.377856,-0.831595,-0.594875,0.694232,0.750947,-0.29805,-0.330393,0.1993269012815169,-5.055262052094124,0.004389125,-0.1145659999999999,7.99,-0.81,27.335470891555307,13.794062465924393,1.08311,0.359845,0.937239,1.089443,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.730606633212236,22.22
255,19.1,-144.3,0.4641157256182921,0.0476151043391851,-14.569347,-22.621308,-22.226722,-14.71835,-22.507722,-22.386635,-0.878231,-0.625685,0.694132,0.748149,-0.298485,-0.329393,0.1993603766457933,-4.8359585338582205,0.004392375,-0.0546459999999999,7.77,-0.81,27.423224383724914,13.800488414731642,1.082572,0.327277,0.946685,1.093732,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.54603872695945,20.59
256,19.1,-146.3,0.3497900139990667,0.0476151043391851,-14.569347,-22.603652,-22.226722,-14.723563,-22.411855,-22.494072,-0.804294,-0.34547,0.694132,0.76129,-0.298485,-0.5718,0.1993603766457933,-4.963667931365726,0.004392375,-0.070937,8.26,-0.81,27.423224383724914,16.324586880043526,1.082572,0.887782,0.403168,1.059499,-17.1145,-8.80606,5.56077,0.126051,0.604298,24.67387957850437,26.01
257,14.2,-150.9,0.4653289780681288,0.0477807220934084,-14.579023,-22.640053,-22.238936,-14.737857,-22.537079,-22.407648,-0.904342,-0.651744,0.690285,0.747996,-0.299715,-0.336302,0.2855029630781991,-4.650630416295277,0.004591,-0.052472,7.6,-0.77,27.52742192412635,13.678627204325142,1.095325,0.310675,0.96436,1.103076,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.15943264824903,20.48
258,19.1,-147.9,0.3159122725151657,0.0476151043391851,-14.569347,-22.636243,-22.226722,-14.728611,-22.530785,-22.389054,-0.874958,-0.617339,0.694132,0.749676,-0.298485,-0.315582,0.1993603766457933,-4.452192016679822,0.004392375,-0.04053,7.79,-0.81,27.423224383724914,15.87689254394334,1.082572,0.293107,0.944573,1.089257,-17.1145,-8.80606,5.56077,0.126051,0.604298,19.614494092581,20.92
259,19.2,-150.9,0.4649556696220252,0.048526001987413,-14.568942,-22.640053,-22.224135,-14.739672,-22.53538,-22.406309,-0.904328,-0.636729,0.694855,0.746731,-0.294862,-0.332396,0.1831945610172874,-4.650628838034564,0.0030074999999999,-0.0524719999999999,7.6,-0.83,27.457573290964717,13.702339278681562,1.078828,0.317151,0.946394,1.102594,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.164196699587208,19.99
260,19.1,-142.4,0.40363975734951,0.0476151043391851,-14.569347,-22.605834,-22.226722,-14.712746,-22.487684,-22.387024,-0.83146,-0.573232,0.694132,0.753164,-0.298485,-0.329739,0.1993603766457933,-4.944879558446093,0.004392375,-0.029977,7.97,-0.81,27.423224383724914,15.17863637634786,1.082572,0.362758,0.931374,1.071305,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.945198569756265,22.7
261,19.1,-136.4,0.4022398506766215,0.0476151043391851,-14.569347,-22.588536,-22.226722,-14.705924,-22.394538,-22.467312,-0.804711,-0.33239,0.694132,0.767001,-0.298485,-0.541795,0.1993603766457933,-5.131329519778817,0.004392375,-0.05989,8.17,-0.81,27.423224383724914,15.515651465726704,1.082572,0.898928,0.384705,1.063262,-17.1145,-8.80606,5.56077,0.126051,0.604298,25.0494126304245,23.82
262,19.1,-134.4,0.4617825478301446,0.0476151043391851,-14.569347,-22.591617,-22.226722,-14.718608,-22.494684,-22.391727,-0.825987,-0.592504,0.694132,0.756154,-0.298485,-0.329259,0.1993603766457933,-5.033645137330037,0.004392375,-0.093138,7.99,-0.81,27.423224383724914,13.99317342788861,1.082572,0.362888,0.927526,1.096952,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.66820332541853,22.28
263,8.8,-163.5,0.7840410639290714,0.0670751904604173,-14.583134,-22.71438,-64.362822,-14.759932,-22.630484,-64.526168,-1.392262,-1.128713,0.557499,0.657517,-0.132053,-0.186747,0.2877307415794153,-5.605362867963159,0.05122375,-0.5042520000000001,6.74,-1.44,26.651806373513818,7.808908392709276,0.99883,0.226332,0.894117,1.211179,-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348,17.37
264,19.1,-136.7,0.408212785814279,0.0476151043391851,-14.569347,-22.590999,-22.226722,-14.698351,-22.384804,-22.461852,-0.816181,-0.333723,0.694132,0.760587,-0.298485,-0.549228,0.1993603766457933,-5.047435186992732,0.004392375,-0.057369,8.14,-0.81,27.423224383724914,15.314558207464485,1.082572,0.915257,0.383472,1.06448,-17.1145,-8.80606,5.56077,0.126051,0.604298,23.449376428697366,23.22
265,19.1,-153.1,0.4668222118525432,0.0476151043391851,-14.569347,-22.646966,-22.226722,-14.729888,-22.535057,-22.392818,-0.918963,-0.665564,0.694132,0.737271,-0.298485,-0.321753,0.1993603766457933,-4.500261880770392,0.004392375,-0.0517729999999999,7.52,-0.81,27.423224383724914,13.817600563962973,1.082572,0.295242,0.960778,1.103013,-17.1145,-8.80606,5.56077,0.126051,0.604298,17.87662542454645,19.48
266,12.6,-163.5,0.7840410639290714,0.0669923815833057,-14.57572,-22.71438,-64.357107,-14.75263,-22.625036,-64.519767,-1.392262,-1.127033,0.55957,0.653508,-0.130301,-0.182267,0.2776005195186044,-5.605362867963159,0.0508601249999999,-0.5042520000000001,6.74,-1.47,26.818060762688607,7.808908392709276,1.000475,0.2262,0.899269,1.21945,-17.1145,-8.80606,5.56077,0.126051,0.604298,14.5964682536611,17.01
267,9.0,-150.9,0.4654223051796547,0.0481119576018549,-14.586346,-22.640053,-22.248147,-14.753619,-22.543304,-22.433688,-0.904328,-0.639014,0.696959,0.754883,-0.301678,-0.364723,0.2709002641269654,-4.65063147753739,0.003723875,-0.052472,7.6,-0.77,27.697676505188632,13.678620994089645,1.093728,0.339252,0.955799,1.112012,-17.1145,-8.80606,5.56077,0.126051,0.604298,19.13466771141948,20.97
268,7.6,-163.5,0.7840410639290714,0.0670751904604173,-14.585523,-22.71438,-64.364023,-14.762638,-22.631307,-64.528167,-1.392262,-1.128646,0.557336,0.658619,-0.133911,-0.18988,0.2439209134893562,-5.605362867963159,0.050612375,-0.5042520000000001,6.74,-1.41,26.337339626633256,7.808908392709276,0.998017,0.228893,0.893547,1.209149,-17.1145,-8.80606,5.56077,0.126051,0.604298,14.93839189090829,17.88
269,14.7,-163.5,0.7840410639290714,0.0671579993375289,-14.56896,-22.71438,-64.35564,-14.746519,-22.629675,-64.519086,-1.392262,-1.145304,0.556317,0.646778,-0.122941,-0.173861,0.1324020456424972,-5.605362867963159,0.0039411249999999,-0.5042520000000001,6.74,-1.52,26.431878207857665,7.808908392709276,1.008896,0.218373,0.912875,1.2168,-17.1145,-8.80606,5.56077,0.126051,0.604298,14.178289664451256,16.58
270,16.1,-150.9,0.4650489967335511,0.04786353097052,-14.574665,-22.640055,-22.232469,-14.737387,-22.536311,-22.406509,-0.904418,-0.639568,0.696871,0.74983,-0.299681,-0.341322,0.182950236462262,-4.650637953849926,0.003382125,-0.052472,7.6,-0.81,27.45763281394289,13.702320354965272,1.083291,0.317219,0.959419,1.102966,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.25065997914456,20.41
271,14.2,-150.9,0.4653289780681288,0.0276581649552832,-14.572246,-22.640054,-22.225242,-14.723219,-22.525266,-22.386463,-0.904376,-0.654551,0.679252,0.743738,-0.286866,-0.312885,0.1828001620126449,-4.650635069442576,0.00262275,-0.0524719999999999,7.6,-0.87,29.324698492516475,13.678603047923852,1.065684,0.297977,0.943508,1.102892,-17.1145,-8.80606,5.56077,0.126051,0.604298,17.835415616602777,17.38
272,16.6,-144.2,0.4641157256182921,0.0481119576018549,-14.574705,-22.621303,-22.231778,-14.729141,-22.515256,-22.400935,-0.87795,-0.610794,0.692372,0.750756,-0.298594,-0.342323,0.1831191008348882,-4.835836273109935,0.003456625,-0.054645,7.77,-0.79,27.770251185493244,13.800693193694244,1.086417,0.340664,0.952162,1.092791,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.941605645210306,21.2
273,5.0,-163.5,0.7840410639290714,0.0672408082146406,-14.592362,-22.71438,-64.369775,-14.765958,-22.634337,-64.530059,-1.392262,-1.125811,0.557639,0.658013,-0.13832,-0.194921,0.3217045921871781,-5.605362867963159,0.04906675,-0.5042520000000001,6.74,-1.33,27.127116182704263,7.808908392709276,0.991913,0.234906,0.888142,1.199079,-17.1145,-8.80606,5.56077,0.126051,0.604298,16.294063355833046,18.26
274,4.8,-157.2,0.4515165655622958,0.0671579993375289,-14.592558,-22.664759,-64.369923,-14.755199,-22.581345,-64.526178,-0.983576,-0.70792,0.556614,0.629945,-0.138717,-0.199361,0.3248243142084999,-5.590290019190783,0.0491719999999999,-0.021112,6.95,-1.32,26.67594881235892,11.98323607353072,0.992796,0.232622,0.888828,1.117855,-17.1145,-8.80606,5.56077,0.126051,0.604298,14.256956918238838,17.74
275,5.0,-163.5,0.7840410639290714,0.0666611460748592,-14.590197,-22.71438,-64.367093,-14.767931,-22.636108,-64.532029,-1.392262,-1.126324,0.562209,0.661499,-0.136689,-0.193189,0.1888092606583391,-5.605362867963159,0.0471605,-0.5042520000000001,6.74,-1.36,26.268565184369884,7.808908392709276,0.996123,0.234508,0.883805,1.20733,-17.1145,-8.80606,5.56077,0.126051,0.604298,16.44404439336015,17.86
276,21.6,-150.9,0.4652356509566029,0.0471182510765154,-14.564977,-22.640074,-22.220393,-14.723255,-22.52673,-22.384556,-0.904526,-0.654883,0.692417,0.742374,-0.29293,-0.319068,0.1994071070012143,-4.65059134074674,0.002907,-0.0524759999999999,7.6,-0.84,27.7413950325904,13.677891595547354,1.075709,0.302179,0.953358,1.098108,-17.1145,-8.80606,5.56077,0.126051,0.604298,17.330133699506945,19.59
277,9.0,-144.3,0.4637424171721885,0.0477807220934084,-14.586304,-22.621253,-22.248132,-14.752323,-22.438801,-22.529229,-0.877989,-0.365806,0.695779,0.76141,-0.301535,-0.603251,0.2709182358509009,-4.835886995129174,0.003723875,-0.054644,7.78,-0.77,27.74693124797438,13.867686777555484,1.093116,0.944549,0.362332,1.093579,-17.1145,-8.80606,5.56077,0.126051,0.604298,20.581556467194368,22.01
278,27.1,-144.2,0.4640223985067662,0.0497681351440874,-14.553944,-22.621253,-22.204013,-14.713217,-22.503213,-22.373872,-0.877847,-0.614549,0.692931,0.743762,-0.28875,-0.317652,0.1700561088597824,-4.8358909679959226,0.004840625,-0.0546439999999999,7.77,-0.87,27.683584944923886,13.80145151159756,1.06851,0.327206,0.931123,1.093286,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.39595729097583,19.29
279,6.3,-155.7,0.4869808679421372,0.0670751904604173,-14.588634,-22.672159,-64.365846,-14.756973,-22.592244,-64.528423,-1.035704,-0.764306,0.555732,0.628493,-0.139397,-0.195309,0.3217140875707879,-5.099095729390817,0.0520411249999999,-0.030104,6.7,-1.35,26.68987416521424,11.98342248581223,0.995735,0.218816,0.899145,1.142112,-17.1145,-8.80606,5.56077,0.126051,0.604298,12.823321164645446,15.71
280,21.5,-148.0,0.4086794213719085,0.0476151043391851,-14.565064,-22.621088,-22.220262,-14.716941,-22.50312,-22.384493,-0.8548,-0.59674,0.695777,0.748331,-0.293966,-0.322232,0.1999328562296678,-4.813449820374347,0.002862375,-0.052026,7.84,-0.85,27.49824092934,14.997958175123028,1.07463,0.339989,0.936492,1.079496,-17.1145,-8.80606,5.56077,0.126051,0.604298,20.140935015989797,20.93
281,14.8,-13.3,0.2239392831016825,0.057386551838357,-14.596145,-18.366566,-64.347735,-14.583521,-18.257272,-64.361907,-0.741398,-0.451713,0.340185,0.430788,-0.140684,-0.209968,0.2486300428412561,-6.435361269392171,0.0376735,-0.150938,7.08,-0.99,25.53183182573527,13.63267374756854,1.04669,0.262806,0.889538,1.302474,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,21.86858591649268,20.09
282,6.2,-153.7,0.4129724685020998,0.0671579993375289,-14.588987,-22.649416,-64.366077,-14.751589,-22.571055,-64.524918,-0.95198,-0.693335,0.558665,0.631317,-0.14032,-0.197573,0.3472083767911713,-5.395449753804198,0.051868625,-0.0365029999999999,7.07,-1.35,26.469364513885093,14.38124546320202,0.994864,0.234268,0.886306,1.114578,-17.1145,-8.80606,5.56077,0.126051,0.604298,13.841955424121378,18.36
283,9.7,-148.1,0.4086794213719085,0.0475322954620735,-14.586438,-22.621088,-22.247537,-14.737382,-22.510551,-22.420537,-0.854812,-0.573548,0.692467,0.759289,-0.301235,-0.370724,0.2716910217675385,-4.813450772775161,0.003727375,-0.052027,7.84,-0.76,27.413086178405848,14.9649055626151,1.097353,0.373535,0.947767,1.082791,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.41357693555066,22.8
284,26.1,-150.9,0.4653289780681288,0.0482775753560781,-14.555914,-22.640053,-22.206972,-14.717464,-22.518877,-22.377812,-0.904285,-0.645485,0.692991,0.742752,-0.28993,-0.321999,0.1830488459889288,-4.65063210340193,0.0048038749999999,-0.0524719999999999,7.6,-0.86,27.990585776340755,13.678615463325333,1.067226,0.308242,0.947774,1.101811,-17.1145,-8.80606,5.56077,0.126051,0.604298,17.232154998950374,19.06
285,7.7,-13.3,0.2239392831016825,0.0551507121563431,-14.601002,-18.366566,-64.361229,-14.593531,-18.285764,-64.384413,-0.741408,-0.469405,0.281692,0.376874,-0.115402,-0.197444,0.2695082064225372,-6.435363555147626,0.026452125,-0.150938,7.08,-1.12,26.36797550834025,13.63260597134465,1.059417,0.255673,0.897271,1.334106,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.566175577208284,20.46
286,7.7,-12.9,0.1061631309436722,0.0551507121563431,-14.601001,-18.366116,-64.361229,-14.600761,-18.286743,-64.388873,-0.48062,-0.241615,0.281702,0.354007,-0.115403,-0.198263,0.2695005172196514,-5.997439660505496,0.0264533749999999,-0.071441,6.72,-1.12,26.36787335334749,18.77677030747916,1.059419,0.239161,0.891358,1.233453,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655,18.85
287,15.0,-13.0,0.1062545720555962,0.0579662139781384,-14.596138,-18.366117,-64.347764,-14.591023,-18.260578,-64.366829,-0.479737,-0.223856,0.34028,0.398619,-0.140903,-0.208299,0.2487388890889835,-5.997612207897768,0.03766525,-0.071438,6.72,-0.99,25.46648039611699,18.87595528227554,1.04624,0.244978,0.886862,1.238849,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.1623928471471,18.16
288,16.6,-148.0,0.4086794213719085,0.047201059953627,-14.574586,-22.621088,-22.231825,-14.730899,-22.511833,-22.405841,-0.854714,-0.584513,0.698393,0.760536,-0.302184,-0.350858,0.1838205590124478,-4.813454990541794,0.003422625,-0.0520259999999999,7.84,-0.8,27.760264330984448,14.964883459799845,1.086758,0.385383,0.94496,1.082809,-17.1145,-8.80606,5.56077,0.126051,0.604298,20.8884098799988,22.14
289,15.0,-19.4,0.1575530358449158,0.0578005962239152,-14.596154,-18.368479,-64.347732,-14.590483,-18.262292,-64.366548,-0.503341,-0.224169,0.340373,0.398868,-0.140673,-0.21271,0.2485982304803788,-6.24407217139318,0.037675875,-0.101127,6.96,-0.99,25.46818553747184,15.884378370863493,1.04673,0.246282,0.884533,1.268115,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,18.509737315981685,17.71
290,7.7,-19.4,0.1575530358449158,0.0549022855250082,-14.601,-18.368479,-64.36123,-14.601209,-18.28882,-64.389448,-0.50327,-0.241056,0.281809,0.347646,-0.115453,-0.20562,0.2695139606510341,-6.244080715769292,0.026452125,-0.101127,6.96,-1.12,26.57264598058024,15.82458762110495,1.059347,0.241849,0.88606,1.25888,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,16.537823306599037,17.81
291,19.3,-148.0,0.4096126924871675,0.0488572374958595,-14.569,-22.621088,-22.223936,-14.723487,-22.507509,-22.39705,-0.85472,-0.587068,0.692271,0.76241,-0.293157,-0.346571,0.1829120180776744,-4.813449031252499,0.0030364999999999,-0.052027,7.84,-0.84,27.392075169017524,14.968872637933057,1.08015,0.377629,0.937808,1.082918,-17.1145,-8.80606,5.56077,0.126051,0.604298,20.481955048009382,21.66
292,13.7,-131.9,0.4622491833877741,0.0476979132162967,-14.57892,-22.587681,-22.23956,-14.713033,-22.392364,-22.484786,-0.831675,-0.339588,0.692385,0.754759,-0.299846,-0.582544,0.284822676046531,-5.055638004587366,0.004561,-0.114576,7.99,-0.78,27.5761140101876,13.806929777099665,1.092015,0.941245,0.373687,1.089443,-17.1145,-8.80606,5.56077,0.126051,0.604298,22.875101707620956,22.75
293,19.3,-144.3,0.4639290713952403,0.0496853262669758,-14.569002,-22.621307,-22.223936,-14.731151,-22.51407,-22.401969,-0.878322,-0.603611,0.691989,0.750576,-0.292733,-0.337312,0.182902899872497,-4.835955622242865,0.0030368749999999,-0.0546469999999998,7.77,-0.84,27.95834682641453,13.80059843457989,1.079303,0.342465,0.937396,1.094276,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.934221113629103,20.56
294,27.2,-148.1,0.4085860942603826,0.0496853262669758,-14.553942,-22.621149,-22.204015,-14.708191,-22.494073,-22.370245,-0.855223,-0.589485,0.692936,0.745714,-0.28874,-0.319702,0.1700509397481104,-4.813837473769769,0.00484275,-0.052035,7.84,-0.87,27.39664063894721,14.99707569101459,1.068436,0.341131,0.928052,1.082711,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.40731647974855,20.15
295,14.6,-132.0,0.4622491833877741,0.0474494865849619,-14.578897,-22.587602,-22.239828,-14.71825,-22.394072,-22.503301,-0.831599,-0.341568,0.697063,0.754369,-0.302512,-0.62137,0.2692547871263993,-5.055267576005847,0.003765125,-0.114565,7.99,-0.77,27.49353843691507,13.808276413414848,1.09412,0.954427,0.328606,1.089443,-17.1145,-8.80606,5.56077,0.126051,0.604298,23.677112157388336,22.89
296,8.9,-150.0,0.4643023798413439,0.0551507121563431,-14.598349,-22.636874,-64.360591,-14.75863,-22.538197,-64.530643,-0.895128,-0.624722,0.286075,0.431475,-0.113287,-0.195349,0.2198312630734176,-4.588714991319984,0.02448125,-0.053201,7.51,-1.17,26.361723143873952,13.663448801104057,1.059585,0.332337,0.889178,1.168477,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.56420053698224,23.94
297,21.5,-144.3,0.4637424171721885,0.0472838688307386,-14.565003,-22.621341,-22.220354,-14.715145,-22.505248,-22.380641,-0.878167,-0.620859,0.692349,0.744742,-0.290171,-0.321742,0.1993803850934866,-4.836083815078628,0.0029061249999999,-0.054647,7.77,-0.84,27.896566396708,13.866293098758748,1.076226,0.326609,0.943485,1.093475,-17.1145,-8.80606,5.56077,0.126051,0.604298,18.20920105885224,20.18
298,16.5,-132.0,0.4620625291647223,0.0483603842331898,-14.5747,-22.587749,-22.231775,-14.722321,-22.401459,-22.4947,-0.83205,-0.33801,0.692004,0.757547,-0.298847,-0.595361,0.1831034416871202,-5.055935996467409,0.003457375,-0.114565,7.99,-0.79,27.56807669211856,13.791652634895376,1.086776,0.938642,0.35965,1.089443,-17.1145,-8.80606,5.56077,0.126051,0.604298,22.558067607737332,22.27
299,16.0,-150.0,0.4646756882874475,0.0577177873468035,-14.593287,-22.636896,-64.34547,-14.747979,-22.510092,-64.505825,-0.895179,-0.618068,0.34147,0.467456,-0.137413,-0.207416,0.2077140051726728,-4.588846667213447,0.031881875,-0.053203,7.51,-1.02,25.47292983379201,13.665410077222244,1.047811,0.318439,0.899193,1.150016,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.91516490385333,22.67
300,8.9,-143.8,0.4646756882874475,0.0552335210334547,-14.598349,-22.621521,-64.360591,-14.747916,-22.51557,-64.523342,-0.881799,-0.60237,0.286147,0.434618,-0.11329,-0.18332,0.2198267893629339,-4.667498753885544,0.02448125,-0.0560559999999999,7.61,-1.17,26.559276825707027,13.820562954394791,1.059649,0.35361,0.900438,1.16108,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.551973869182827,24.58
301,8.9,-143.7,0.4643957069528698,0.0553163299105664,-14.598348,-22.621221,-64.360591,-14.751055,-22.524996,-64.529507,-0.883309,-0.617863,0.285967,0.423033,-0.113253,-0.198034,0.219829069700679,-4.673926273501366,0.024481875,-0.0141639999999999,7.61,-1.17,26.36151845634445,13.8673004976859,1.059614,0.331237,0.893247,1.167495,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.75003170639007,24.41
302,8.9,-152.1,0.4664489034064396,0.0552335210334547,-14.598348,-22.643597,-64.36059,-14.76374,-22.546984,-64.537078,-0.907618,-0.640983,0.286004,0.422959,-0.113273,-0.197163,0.2198318224351473,-4.437250952643755,0.024481625,-0.052486,7.42,-1.17,26.559250258934043,13.747255386798354,1.059593,0.307391,0.900384,1.172687,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.290465414050427,23.64
303,8.9,-152.1,0.4671021931871209,0.0553163299105664,-14.598348,-22.645618,-64.36059,-14.765396,-22.548274,-64.537051,-0.917486,-0.648355,0.286084,0.415479,-0.113272,-0.196111,0.2198346371015562,-4.288050384187428,0.024481625,-0.053324,7.4,-1.17,26.26190810948072,13.62756173406716,1.059616,0.301257,0.906037,1.170595,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.686868446601675,23.49
304,8.9,-117.7,0.4580494633691087,0.0553163299105664,-14.598348,-22.543157,-64.36059,-14.714509,-22.457317,-64.503919,-0.753035,-0.503,0.28599,0.453436,-0.113268,-0.20378,0.2198315600799921,-5.395389045209812,0.024481625,-0.0991819999999999,8.32,-1.17,26.261827030936665,13.843529810928594,1.059594,0.404105,0.850904,1.152345,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.513808355647683,25.51
305,8.9,-151.2,0.4644890340643957,0.0552335210334547,-14.598348,-22.640343,-64.360591,-14.762048,-22.544419,-64.536423,-0.897958,-0.63752,0.286014,0.424131,-0.113268,-0.19761,0.2198281018140021,-4.528631600057327,0.024482,-0.0513379999999999,7.45,-1.17,26.261451109469192,13.904094450314116,1.059619,0.314656,0.897675,1.170996,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.86384152894811,23.83
306,16.1,-152.2,0.4665422305179654,0.0574693607154686,-14.59328,-22.645617,-64.345475,-14.753007,-22.515256,-64.507257,-0.918163,-0.625528,0.341581,0.461427,-0.137539,-0.206999,0.2077000930217777,-4.288081105842181,0.0318781249999999,-0.053323,7.4,-1.02,25.42996959738107,13.70304636845928,1.047668,0.304028,0.90632,1.155021,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.08031716568814,22.02
307,19.5,-132.0,0.4619692020531964,0.0479463398476316,-14.568455,-22.587686,-22.224245,-14.716836,-22.486397,-22.393447,-0.831838,-0.573024,0.694177,0.757904,-0.294645,-0.340439,0.1839777105122234,-5.055699393474676,0.0029985,-0.114582,7.99,-0.83,27.54676219040137,13.792565870044593,1.081054,0.379562,0.925093,1.089443,-17.1145,-8.80606,5.56077,0.126051,0.604298,21.988252608539685,22.75
308,16.0,-143.8,0.4646756882874475,0.0578005962239152,-14.593294,-22.621542,-64.345474,-14.738983,-22.493536,-64.500115,-0.881837,-0.599969,0.341548,0.470716,-0.137424,-0.207892,0.2077284088151409,-4.66715281554922,0.0318825,-0.056059,7.61,-1.02,25.473176612419973,13.820465862023418,1.047795,0.335228,0.89337,1.146721,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.40461727898995,23.55
309,16.1,-143.7,0.4643023798413439,0.0574693607154686,-14.593309,-22.621273,-64.345305,-14.738314,-22.485744,-64.500264,-0.883731,-0.581186,0.341043,0.472878,-0.136654,-0.210837,0.2076661478146415,-4.673348031575331,0.031937,-0.0141459999999999,7.61,-1.02,25.43474248950811,13.924467377521166,1.050265,0.356428,0.889823,1.148189,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.32595986177381,23.37
310,16.1,-152.1,0.4665422305179654,0.0574693607154686,-14.59328,-22.643578,-64.345456,-14.751329,-22.513514,-64.507173,-0.908024,-0.619478,0.341639,0.462661,-0.137364,-0.206837,0.2076496794340571,-4.437202189843698,0.031884,-0.0523609999999999,7.42,-1.02,25.53716804052125,13.752277946799836,1.047959,0.312543,0.906441,1.151519,-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.928979175661812,22.31
311,15.5,-19.4,0.1575530358449158,0.0373468035773434,-14.599178,-18.368479,-22.233519,-14.593502,-18.175425,-22.348806,-0.503491,-0.084807,0.480151,0.441895,-0.275239,-0.569121,0.2074651911744039,-6.244067627091821,0.024,-0.1011269999999999,6.96,-0.88,27.676382572582988,15.824599057463113,1.154425,0.780653,0.294648,1.268176,-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,23.555074755625814,20.68
